Document_No,Dominant_Topic,media,political elite,other,public
4338,4.0,0,0,0,1
6431,3.0,0,0,0,1
665,3.0,0,0,0,1
666,4.0,0,0,0,1
672,2.0,0,0,0,1
678,4.0,0,0,0,1
667,3.0,0,0,0,1
668,3.0,0,0,0,1
669,1.0,0,0,0,1
670,3.0,0,0,0,1
671,3.0,0,0,0,1
674,3.0,0,0,0,1
994,3.0,0,0,0,1
1950,3.0,0,0,0,1
1964,3.0,0,0,0,1
675,3.0,0,0,0,1
676,1.0,0,0,0,1
1134,3.0,0,0,0,1
1161,3.0,0,0,0,1
2989,3.0,0,0,0,1
9801,2.0,0,0,0,1
677,3.0,0,0,0,1
679,3.0,0,0,0,1
680,3.0,0,0,0,1
681,1.0,0,0,0,1
682,0.0,0,0,0,1
10528,4.0,0,0,0,1
683,3.0,0,0,0,1
6419,3.0,0,0,0,1
684,3.0,0,0,0,1
685,1.0,0,0,0,1
6252,3.0,0,0,0,1
686,1.0,0,0,0,1
687,3.0,0,0,0,1
688,3.0,0,0,0,1
689,3.0,0,0,0,1
690,3.0,0,0,0,1
691,3.0,0,0,0,1
692,3.0,0,0,0,1
693,3.0,0,0,0,1
694,2.0,0,0,0,1
695,3.0,0,0,0,1
696,2.0,0,0,0,1
3120,3.0,0,0,0,1
697,3.0,0,0,0,1
698,3.0,0,0,0,1
3156,4.0,0,0,0,1
3509,4.0,0,0,0,1
7971,3.0,0,0,0,1
699,2.0,0,0,0,1
700,0.0,0,0,0,1
701,3.0,0,0,0,1
702,3.0,0,0,0,1
5064,3.0,0,0,0,1
703,3.0,0,0,0,1
704,3.0,0,0,0,1
6168,3.0,0,0,0,1
705,1.0,0,0,0,1
4286,4.0,0,0,0,1
6665,3.0,0,0,0,1
706,3.0,0,0,0,1
707,1.0,0,0,0,1
2094,1.0,0,0,0,1
708,3.0,0,0,0,1
2816,3.0,0,0,0,1
709,3.0,0,0,0,1
9082,3.0,0,0,0,1
10231,3.0,0,0,0,1
12267,3.0,0,0,0,1
710,3.0,0,0,0,1
711,3.0,0,0,0,1
712,1.0,0,0,0,1
719,1.0,0,0,0,1
1427,1.0,0,0,0,1
1444,1.0,0,0,0,1
4462,0.0,0,0,0,1
713,3.0,0,0,0,1
715,3.0,0,0,0,1
714,3.0,0,0,0,1
8882,2.0,0,0,0,1
716,3.0,0,0,0,1
717,1.0,0,0,0,1
718,2.0,0,0,0,1
6455,3.0,0,0,0,1
720,3.0,0,0,0,1
5599,3.0,0,0,0,1
721,3.0,0,0,0,1
722,4.0,0,0,0,1
3926,0.0,0,0,0,1
723,3.0,0,0,0,1
724,3.0,0,0,0,1
725,4.0,0,0,0,1
726,3.0,0,0,0,1
4459,4.0,0,0,0,1
727,3.0,0,0,0,1
728,3.0,0,0,0,1
729,4.0,0,0,0,1
730,0.0,0,0,0,1
731,3.0,0,0,0,1
4919,3.0,0,0,0,1
732,1.0,0,0,0,1
733,1.0,0,0,0,1
734,3.0,0,0,0,1
3433,4.0,0,0,0,1
735,3.0,0,0,0,1
737,4.0,0,0,0,1
738,3.0,0,0,0,1
739,3.0,0,0,0,1
741,4.0,0,0,0,1
2389,2.0,0,0,0,1
742,0.0,0,0,0,1
743,3.0,0,0,0,1
744,3.0,0,0,0,1
745,3.0,0,0,0,1
746,3.0,0,0,0,1
747,3.0,0,0,0,1
10790,4.0,0,0,0,1
748,3.0,0,0,0,1
786,3.0,0,0,0,1
749,3.0,0,0,0,1
750,3.0,0,0,0,1
12272,3.0,0,0,0,1
12273,3.0,0,0,0,1
752,3.0,0,0,0,1
4333,4.0,0,0,0,1
6475,3.0,0,0,0,1
753,3.0,0,0,0,1
754,0.0,0,0,0,1
755,3.0,0,0,0,1
763,3.0,0,0,0,1
756,3.0,0,0,0,1
757,3.0,0,0,0,1
758,3.0,0,0,0,1
1745,3.0,0,0,0,1
4137,4.0,0,0,0,1
759,3.0,0,0,0,1
5158,3.0,0,0,0,1
8823,1.0,0,0,0,1
760,3.0,0,0,0,1
761,4.0,0,0,0,1
762,4.0,0,0,0,1
764,3.0,0,0,0,1
765,3.0,0,0,0,1
5746,3.0,0,0,0,1
766,3.0,0,0,0,1
767,3.0,0,0,0,1
768,3.0,0,0,0,1
769,3.0,0,0,0,1
3081,3.0,0,0,0,1
770,3.0,0,0,0,1
772,3.0,0,0,0,1
773,3.0,0,0,0,1
4349,3.0,0,0,0,1
11515,0.0,0,0,0,1
774,3.0,0,0,0,1
775,3.0,0,0,0,1
1328,4.0,0,0,0,1
776,3.0,0,0,0,1
777,3.0,0,0,0,1
778,3.0,0,0,0,1
779,3.0,0,0,0,1
780,3.0,0,0,0,1
781,3.0,0,0,0,1
782,3.0,0,0,0,1
783,3.0,0,0,0,1
784,3.0,0,0,0,1
785,1.0,0,0,0,1
5736,0.0,0,0,0,1
787,3.0,0,0,0,1
788,3.0,0,0,0,1
789,3.0,0,0,0,1
790,3.0,0,0,0,1
9810,1.0,0,0,0,1
791,3.0,0,0,0,1
792,3.0,0,0,0,1
794,3.0,0,0,0,1
795,3.0,0,0,0,1
796,3.0,0,0,0,1
5262,3.0,0,0,0,1
797,3.0,0,0,0,1
798,4.0,0,0,0,1
799,3.0,0,0,0,1
800,4.0,0,0,0,1
801,3.0,0,0,0,1
802,4.0,0,0,0,1
803,2.0,0,0,0,1
804,3.0,0,0,0,1
805,3.0,0,0,0,1
806,3.0,0,0,0,1
807,3.0,0,0,0,1
808,3.0,0,0,0,1
8496,3.0,0,0,0,1
809,3.0,0,0,0,1
9983,1.0,0,0,0,1
810,3.0,0,0,0,1
5033,3.0,0,0,0,1
5039,2.0,0,0,0,1
10320,1.0,0,0,0,1
811,3.0,0,0,0,1
813,4.0,0,0,0,1
814,3.0,0,0,0,1
4041,4.0,0,0,0,1
815,3.0,0,0,0,1
816,3.0,0,0,0,1
818,3.0,0,0,0,1
819,4.0,0,0,0,1
820,3.0,0,0,0,1
821,3.0,0,0,0,1
822,3.0,0,0,0,1
3520,4.0,0,0,0,1
4152,3.0,0,0,0,1
823,4.0,0,0,0,1
824,3.0,0,0,0,1
825,4.0,0,0,0,1
1339,3.0,0,0,0,1
826,2.0,0,0,0,1
827,3.0,0,0,0,1
828,1.0,0,0,0,1
829,3.0,0,0,0,1
830,3.0,0,0,0,1
831,3.0,0,0,0,1
832,0.0,0,0,0,1
833,3.0,0,0,0,1
10756,3.0,0,0,0,1
10759,4.0,0,0,0,1
834,4.0,0,0,0,1
835,3.0,0,0,0,1
836,3.0,0,0,0,1
837,3.0,0,0,0,1
838,4.0,0,0,0,1
839,0.0,0,0,0,1
840,3.0,0,0,0,1
6884,3.0,0,0,0,1
8633,2.0,0,0,0,1
841,3.0,0,0,0,1
842,3.0,0,0,0,1
5698,3.0,0,0,0,1
8143,3.0,0,0,0,1
843,3.0,0,0,0,1
8036,3.0,0,0,0,1
844,3.0,0,0,0,1
845,4.0,0,0,0,1
2777,3.0,0,0,0,1
846,3.0,0,0,0,1
4133,3.0,0,0,0,1
847,3.0,0,0,0,1
10491,4.0,0,0,0,1
848,3.0,0,0,0,1
849,3.0,0,0,0,1
850,3.0,0,0,0,1
851,3.0,0,0,0,1
853,3.0,0,0,0,1
854,3.0,0,0,0,1
855,0.0,0,0,0,1
856,1.0,0,0,0,1
857,3.0,0,0,0,1
858,3.0,0,0,0,1
859,2.0,0,0,0,1
860,3.0,0,0,0,1
1487,3.0,0,0,0,1
1665,3.0,0,0,0,1
861,3.0,0,0,0,1
862,3.0,0,0,0,1
863,3.0,0,0,0,1
864,3.0,0,0,0,1
865,3.0,0,0,0,1
3967,3.0,0,0,0,1
866,3.0,0,0,0,1
867,3.0,0,0,0,1
868,3.0,0,0,0,1
870,0.0,0,0,0,1
871,3.0,0,0,0,1
6648,3.0,0,0,0,1
872,3.0,0,0,0,1
873,3.0,0,0,0,1
875,3.0,0,0,0,1
876,4.0,0,0,0,1
877,3.0,0,0,0,1
878,3.0,0,0,0,1
4800,2.0,0,0,0,1
879,3.0,0,0,0,1
880,3.0,0,0,0,1
881,4.0,0,0,0,1
882,3.0,0,0,0,1
883,0.0,0,0,0,1
948,3.0,0,0,0,1
962,3.0,0,0,0,1
884,3.0,0,0,0,1
885,3.0,0,0,0,1
888,3.0,0,0,0,1
889,3.0,0,0,0,1
890,3.0,0,0,0,1
891,4.0,0,0,0,1
892,3.0,0,0,0,1
898,3.0,0,0,0,1
2791,3.0,0,0,0,1
12512,0.0,0,0,0,1
12515,0.0,0,0,0,1
893,4.0,0,0,0,1
3760,2.0,0,0,0,1
895,3.0,0,0,0,1
896,3.0,0,0,0,1
897,3.0,0,0,0,1
899,1.0,0,0,0,1
1702,0.0,0,0,0,1
2746,3.0,0,0,0,1
9084,3.0,0,0,0,1
900,3.0,0,0,0,1
902,3.0,0,0,0,1
4309,4.0,0,0,0,1
9590,3.0,0,0,0,1
903,4.0,0,0,0,1
904,4.0,0,0,0,1
9320,3.0,0,0,0,1
905,3.0,0,0,0,1
906,3.0,0,0,0,1
907,3.0,0,0,0,1
908,4.0,0,0,0,1
909,0.0,0,0,0,1
5269,1.0,0,0,0,1
910,3.0,0,0,0,1
2859,3.0,0,0,0,1
5458,3.0,0,0,0,1
911,3.0,0,0,0,1
912,4.0,0,0,0,1
913,4.0,0,0,0,1
914,3.0,0,0,0,1
915,4.0,0,0,0,1
916,3.0,0,0,0,1
917,3.0,0,0,0,1
1221,4.0,0,0,0,1
918,3.0,0,0,0,1
6875,3.0,0,0,0,1
919,3.0,0,0,0,1
3807,4.0,0,0,0,1
920,4.0,0,0,0,1
2805,1.0,0,0,0,1
921,2.0,0,0,0,1
923,0.0,0,0,0,1
8900,3.0,0,0,0,1
924,4.0,0,0,0,1
925,0.0,0,0,0,1
926,3.0,0,0,0,1
927,3.0,0,0,0,1
947,1.0,0,0,0,1
928,2.0,0,0,0,1
929,0.0,0,0,0,1
930,3.0,0,0,0,1
953,3.0,0,0,0,1
1278,3.0,0,0,0,1
6800,3.0,0,0,0,1
931,0.0,0,0,0,1
932,2.0,0,0,0,1
10858,0.0,0,0,0,1
933,3.0,0,0,0,1
5610,3.0,0,0,0,1
934,3.0,0,0,0,1
935,3.0,0,0,0,1
936,1.0,0,0,0,1
937,4.0,0,0,0,1
2277,2.0,0,0,0,1
938,4.0,0,0,0,1
939,3.0,0,0,0,1
940,3.0,0,0,0,1
3478,3.0,0,0,0,1
9830,2.0,0,0,0,1
941,0.0,0,0,0,1
942,0.0,0,0,0,1
943,3.0,0,0,0,1
944,0.0,0,0,0,1
945,0.0,0,0,0,1
8025,3.0,0,0,0,1
946,4.0,0,0,0,1
949,3.0,0,0,0,1
950,4.0,0,0,0,1
951,3.0,0,0,0,1
952,0.0,0,0,0,1
7787,4.0,0,0,0,1
9461,2.0,0,0,0,1
954,3.0,0,0,0,1
955,3.0,0,0,0,1
956,3.0,0,0,0,1
957,3.0,0,0,0,1
958,3.0,0,0,0,1
959,3.0,0,0,0,1
960,3.0,0,0,0,1
961,3.0,0,0,0,1
963,0.0,0,0,0,1
6903,0.0,0,0,0,1
9129,0.0,0,0,0,1
9335,0.0,0,0,0,1
964,3.0,0,0,0,1
965,3.0,0,0,0,1
966,3.0,0,0,0,1
6377,3.0,0,0,0,1
967,3.0,0,0,0,1
968,3.0,0,0,0,1
969,3.0,0,0,0,1
970,3.0,0,0,0,1
1014,1.0,0,0,0,1
971,2.0,0,0,0,1
5578,2.0,0,0,0,1
972,3.0,0,0,0,1
973,3.0,0,0,0,1
2804,3.0,0,0,0,1
8994,3.0,0,0,0,1
974,3.0,0,0,0,1
975,3.0,0,0,0,1
976,2.0,0,0,0,1
1461,1.0,0,0,0,1
977,3.0,0,0,0,1
978,4.0,0,0,0,1
1911,3.0,0,0,0,1
979,4.0,0,0,0,1
5939,3.0,0,0,0,1
980,3.0,0,0,0,1
981,3.0,0,0,0,1
982,4.0,0,0,0,1
11343,3.0,0,0,0,1
983,3.0,0,0,0,1
9708,1.0,0,0,0,1
984,0.0,0,0,0,1
985,3.0,0,0,0,1
986,3.0,0,0,0,1
7697,3.0,0,0,0,1
987,4.0,0,0,0,1
988,3.0,0,0,0,1
989,3.0,0,0,0,1
990,1.0,0,0,0,1
1318,2.0,0,0,0,1
2164,4.0,0,0,0,1
991,3.0,0,0,0,1
992,4.0,0,0,0,1
993,3.0,0,0,0,1
995,3.0,0,0,0,1
996,3.0,0,0,0,1
997,3.0,0,0,0,1
998,4.0,0,0,0,1
5790,3.0,0,0,0,1
999,3.0,0,0,0,1
1000,4.0,0,0,0,1
9195,1.0,0,0,0,1
1001,3.0,0,0,0,1
8679,3.0,0,0,0,1
1002,3.0,0,0,0,1
5217,3.0,0,0,0,1
6627,3.0,0,0,0,1
6788,3.0,0,0,0,1
1003,4.0,0,0,0,1
3863,2.0,0,0,0,1
1004,3.0,0,0,0,1
4504,4.0,0,0,0,1
1005,1.0,0,0,0,1
1006,3.0,0,0,0,1
1007,3.0,0,0,0,1
1008,3.0,0,0,0,1
8940,3.0,0,0,0,1
1009,3.0,0,0,0,1
1010,4.0,0,0,0,1
1011,4.0,0,0,0,1
7505,3.0,0,0,0,1
1012,3.0,0,0,0,1
4536,4.0,0,0,0,1
1013,3.0,0,0,0,1
1015,3.0,0,0,0,1
1016,3.0,0,0,0,1
2992,4.0,0,0,0,1
1017,2.0,0,0,0,1
1018,3.0,0,0,0,1
1019,3.0,0,0,0,1
1020,3.0,0,0,0,1
1021,0.0,0,0,0,1
1022,1.0,0,0,0,1
1023,4.0,0,0,0,1
1024,3.0,0,0,0,1
1025,3.0,0,0,0,1
1026,3.0,0,0,0,1
1027,4.0,0,0,0,1
1031,1.0,0,0,0,1
7260,3.0,0,0,0,1
1028,0.0,0,0,0,1
1058,3.0,0,0,0,1
2089,3.0,0,0,0,1
6924,3.0,0,0,0,1
12544,2.0,0,0,0,1
1029,3.0,0,0,0,1
1032,2.0,0,0,0,1
5525,3.0,0,0,0,1
1033,3.0,0,0,0,1
1034,3.0,0,0,0,1
1035,0.0,0,0,0,1
9344,4.0,0,0,0,1
1036,3.0,0,0,0,1
1037,4.0,0,0,0,1
1038,3.0,0,0,0,1
1039,4.0,0,0,0,1
7909,3.0,0,0,0,1
1040,0.0,0,0,0,1
1043,3.0,0,0,0,1
1044,3.0,0,0,0,1
1045,0.0,0,0,0,1
1046,3.0,0,0,0,1
1047,3.0,0,0,0,1
1048,0.0,0,0,0,1
1049,4.0,0,0,0,1
1050,3.0,0,0,0,1
1051,3.0,0,0,0,1
1052,3.0,0,0,0,1
1053,0.0,0,0,0,1
6148,3.0,0,0,0,1
1054,0.0,0,0,0,1
8024,3.0,0,0,0,1
1055,4.0,0,0,0,1
1056,3.0,0,0,0,1
1057,3.0,0,0,0,1
1059,1.0,0,0,0,1
1060,4.0,0,0,0,1
1061,3.0,0,0,0,1
1062,3.0,0,0,0,1
1063,3.0,0,0,0,1
1064,4.0,0,0,0,1
2160,0.0,0,0,0,1
2611,3.0,0,0,0,1
2740,3.0,0,0,0,1
1065,3.0,0,0,0,1
1066,3.0,0,0,0,1
1067,1.0,0,0,0,1
1068,0.0,0,0,0,1
1069,3.0,0,0,0,1
1070,3.0,0,0,0,1
1071,3.0,0,0,0,1
1072,3.0,0,0,0,1
1073,3.0,0,0,0,1
1077,0.0,0,0,0,1
9341,1.0,0,0,0,1
9687,1.0,0,0,0,1
1075,3.0,0,0,0,1
1076,3.0,0,0,0,1
1078,2.0,0,0,0,1
1079,3.0,0,0,0,1
2945,0.0,0,0,0,1
1080,3.0,0,0,0,1
3512,3.0,0,0,0,1
9647,2.0,0,0,0,1
1081,3.0,0,0,0,1
1082,0.0,0,0,0,1
1968,0.0,0,0,0,1
1083,3.0,0,0,0,1
1126,3.0,0,0,0,1
1541,3.0,0,0,0,1
1564,3.0,0,0,0,1
1084,3.0,0,0,0,1
1691,3.0,0,0,0,1
3051,3.0,0,0,0,1
3052,3.0,0,0,0,1
3053,3.0,0,0,0,1
8089,3.0,0,0,0,1
1085,3.0,0,0,0,1
5549,3.0,0,0,0,1
1086,4.0,0,0,0,1
6093,3.0,0,0,0,1
1087,4.0,0,0,0,1
1088,4.0,0,0,0,1
8616,2.0,0,0,0,1
1089,4.0,0,0,0,1
1090,1.0,0,0,0,1
1091,3.0,0,0,0,1
1092,3.0,0,0,0,1
1093,3.0,0,0,0,1
1094,3.0,0,0,0,1
2193,4.0,0,0,0,1
2201,3.0,0,0,0,1
1095,3.0,0,0,0,1
2467,0.0,0,0,0,1
1096,1.0,0,0,0,1
1097,4.0,0,0,0,1
1098,3.0,0,0,0,1
6548,3.0,0,0,0,1
1099,3.0,0,0,0,1
1100,3.0,0,0,0,1
1101,3.0,0,0,0,1
1102,1.0,0,0,0,1
1103,3.0,0,0,0,1
1104,4.0,0,0,0,1
1105,3.0,0,0,0,1
11990,0.0,0,0,0,1
1106,2.0,0,0,0,1
1107,3.0,0,0,0,1
1108,4.0,0,0,0,1
1109,3.0,0,0,0,1
1110,4.0,0,0,0,1
1111,4.0,0,0,0,1
1112,1.0,0,0,0,1
1113,3.0,0,0,0,1
5279,2.0,0,0,0,1
1114,3.0,0,0,0,1
1115,2.0,0,0,0,1
9623,1.0,0,0,0,1
1116,3.0,0,0,0,1
1117,3.0,0,0,0,1
1118,3.0,0,0,0,1
1119,3.0,0,0,0,1
1120,3.0,0,0,0,1
1121,2.0,0,0,0,1
1151,3.0,0,0,0,1
11160,1.0,0,0,0,1
11161,1.0,0,0,0,1
11163,1.0,0,0,0,1
1122,1.0,0,0,0,1
1123,3.0,0,0,0,1
1124,3.0,0,0,0,1
1125,1.0,0,0,0,1
1127,3.0,0,0,0,1
1128,0.0,0,0,0,1
1170,0.0,0,0,0,1
1129,3.0,0,0,0,1
1130,2.0,0,0,0,1
1131,4.0,0,0,0,1
1132,4.0,0,0,0,1
2339,0.0,0,0,0,1
1133,3.0,0,0,0,1
1135,1.0,0,0,0,1
1136,3.0,0,0,0,1
1137,3.0,0,0,0,1
1138,3.0,0,0,0,1
1139,3.0,0,0,0,1
1140,3.0,0,0,0,1
1141,2.0,0,0,0,1
1142,3.0,0,0,0,1
1143,3.0,0,0,0,1
3098,4.0,0,0,0,1
7546,2.0,0,0,0,1
7590,3.0,0,0,0,1
9775,2.0,0,0,0,1
1144,3.0,0,0,0,1
1145,3.0,0,0,0,1
1146,3.0,0,0,0,1
1147,3.0,0,0,0,1
1148,3.0,0,0,0,1
1149,3.0,0,0,0,1
1150,3.0,0,0,0,1
1152,3.0,0,0,0,1
1153,1.0,0,0,0,1
3581,2.0,0,0,0,1
1154,3.0,0,0,0,1
1155,3.0,0,0,0,1
1156,2.0,0,0,0,1
1157,3.0,0,0,0,1
1158,3.0,0,0,0,1
6594,3.0,0,0,0,1
1159,1.0,0,0,0,1
1160,1.0,0,0,0,1
1162,3.0,0,0,0,1
3000,3.0,0,0,0,1
4587,2.0,0,0,0,1
8069,3.0,0,0,0,1
1163,3.0,0,0,0,1
1164,3.0,0,0,0,1
1165,3.0,0,0,0,1
3819,3.0,0,0,0,1
1166,3.0,0,0,0,1
1167,0.0,0,0,0,1
1168,3.0,0,0,0,1
7204,3.0,0,0,0,1
1169,4.0,0,0,0,1
1171,3.0,0,0,0,1
1172,4.0,0,0,0,1
1173,3.0,0,0,0,1
1174,3.0,0,0,0,1
1175,3.0,0,0,0,1
1176,3.0,0,0,0,1
1177,3.0,0,0,0,1
1178,3.0,0,0,0,1
1179,3.0,0,0,0,1
1180,1.0,0,0,0,1
1181,0.0,0,0,0,1
1182,3.0,0,0,0,1
1183,3.0,0,0,0,1
3019,3.0,0,0,0,1
4463,3.0,0,0,0,1
1184,4.0,0,0,0,1
2560,0.0,0,0,0,1
5214,3.0,0,0,0,1
5220,2.0,0,0,0,1
7875,1.0,0,0,0,1
1185,4.0,0,0,0,1
1186,3.0,0,0,0,1
4731,2.0,0,0,0,1
1187,2.0,0,0,0,1
1188,3.0,0,0,0,1
7328,3.0,0,0,0,1
1189,2.0,0,0,0,1
1190,1.0,0,0,0,1
5054,3.0,0,0,0,1
1191,4.0,0,0,0,1
4550,2.0,0,0,0,1
1192,3.0,0,0,0,1
1193,3.0,0,0,0,1
1194,2.0,0,0,0,1
1195,4.0,0,0,0,1
11499,1.0,0,0,0,1
1196,3.0,0,0,0,1
1197,3.0,0,0,0,1
1198,2.0,0,0,0,1
1200,2.0,0,0,0,1
1199,0.0,0,0,0,1
9170,3.0,0,0,0,1
1201,0.0,0,0,0,1
1217,0.0,0,0,0,1
1224,0.0,0,0,0,1
1227,0.0,0,0,0,1
1929,4.0,0,0,0,1
1951,4.0,0,0,0,1
1952,4.0,0,0,0,1
2880,4.0,0,0,0,1
1202,3.0,0,0,0,1
1203,3.0,0,0,0,1
1204,3.0,0,0,0,1
1205,4.0,0,0,0,1
1206,3.0,0,0,0,1
1207,3.0,0,0,0,1
1208,0.0,0,0,0,1
1209,3.0,0,0,0,1
5738,3.0,0,0,0,1
1210,0.0,0,0,0,1
3799,4.0,0,0,0,1
1211,4.0,0,0,0,1
1838,3.0,0,0,0,1
1212,3.0,0,0,0,1
1213,3.0,0,0,0,1
5730,3.0,0,0,0,1
1214,3.0,0,0,0,1
9395,4.0,0,0,0,1
1215,3.0,0,0,0,1
1216,3.0,0,0,0,1
1218,4.0,0,0,0,1
1219,3.0,0,0,0,1
1220,3.0,0,0,0,1
1222,3.0,0,0,0,1
1223,2.0,0,0,0,1
1226,4.0,0,0,0,1
1225,3.0,0,0,0,1
1228,3.0,0,0,0,1
1229,3.0,0,0,0,1
1230,1.0,0,0,0,1
1231,3.0,0,0,0,1
1233,3.0,0,0,0,1
1234,3.0,0,0,0,1
8664,3.0,0,0,0,1
9893,3.0,0,0,0,1
1235,2.0,0,0,0,1
1241,3.0,0,0,0,1
6232,3.0,0,0,0,1
9907,2.0,0,0,0,1
11498,0.0,0,0,0,1
1236,3.0,0,0,0,1
1237,0.0,0,0,0,1
3060,2.0,0,0,0,1
1238,4.0,0,0,0,1
5208,3.0,0,0,0,1
1239,3.0,0,0,0,1
1658,3.0,0,0,0,1
1240,3.0,0,0,0,1
1242,3.0,0,0,0,1
8802,2.0,0,0,0,1
1243,3.0,0,0,0,1
1244,3.0,0,0,0,1
1245,3.0,0,0,0,1
1246,0.0,0,0,0,1
1247,1.0,0,0,0,1
1248,3.0,0,0,0,1
1249,3.0,0,0,0,1
7739,3.0,0,0,0,1
1250,3.0,0,0,0,1
5888,3.0,0,0,0,1
1251,3.0,0,0,0,1
1252,3.0,0,0,0,1
1253,3.0,0,0,0,1
1254,3.0,0,0,0,1
1255,3.0,0,0,0,1
1256,3.0,0,0,0,1
1257,0.0,0,0,0,1
1258,4.0,0,0,0,1
1259,3.0,0,0,0,1
1260,3.0,0,0,0,1
1261,0.0,0,0,0,1
1264,0.0,0,0,0,1
1262,3.0,0,0,0,1
7789,3.0,0,0,0,1
1263,3.0,0,0,0,1
1265,3.0,0,0,0,1
1266,3.0,0,0,0,1
1267,3.0,0,0,0,1
1268,3.0,0,0,0,1
5993,3.0,0,0,0,1
1269,0.0,0,0,0,1
1270,3.0,0,0,0,1
1271,4.0,0,0,0,1
1274,3.0,0,0,0,1
1275,3.0,0,0,0,1
1276,3.0,0,0,0,1
6049,2.0,0,0,0,1
1277,1.0,0,0,0,1
11110,1.0,0,0,0,1
1279,1.0,0,0,0,1
1280,3.0,0,0,0,1
1594,3.0,0,0,0,1
4588,2.0,0,0,0,1
12095,3.0,0,0,0,1
1281,3.0,0,0,0,1
1282,3.0,0,0,0,1
2794,3.0,0,0,0,1
2996,2.0,0,0,0,1
1283,4.0,0,0,0,1
1284,3.0,0,0,0,1
1285,0.0,0,0,0,1
1286,3.0,0,0,0,1
1287,3.0,0,0,0,1
1288,3.0,0,0,0,1
1289,4.0,0,0,0,1
1290,3.0,0,0,0,1
1291,3.0,0,0,0,1
1292,4.0,0,0,0,1
1293,3.0,0,0,0,1
1295,3.0,0,0,0,1
1296,3.0,0,0,0,1
1297,2.0,0,0,0,1
1298,4.0,0,0,0,1
1299,4.0,0,0,0,1
1300,3.0,0,0,0,1
3340,3.0,0,0,0,1
11352,3.0,0,0,0,1
12403,3.0,0,0,0,1
1301,3.0,0,0,0,1
1302,1.0,0,0,0,1
4568,0.0,0,0,0,1
1303,3.0,0,0,0,1
1304,3.0,0,0,0,1
11416,3.0,0,0,0,1
1305,3.0,0,0,0,1
9879,1.0,0,0,0,1
1306,3.0,0,0,0,1
1308,1.0,0,0,0,1
1309,4.0,0,0,0,1
1310,4.0,0,0,0,1
7944,0.0,0,0,0,1
1311,3.0,0,0,0,1
1312,3.0,0,0,0,1
10191,1.0,0,0,0,1
1313,3.0,0,0,0,1
1314,0.0,0,0,0,1
1315,3.0,0,0,0,1
1316,0.0,0,0,0,1
3083,4.0,0,0,0,1
6996,0.0,0,0,0,1
7933,2.0,0,0,0,1
1317,3.0,0,0,0,1
1319,3.0,0,0,0,1
1320,3.0,0,0,0,1
1321,4.0,0,0,0,1
7746,3.0,0,0,0,1
1322,3.0,0,0,0,1
1323,3.0,0,0,0,1
1324,3.0,0,0,0,1
7374,3.0,0,0,0,1
1325,3.0,0,0,0,1
1331,3.0,0,0,0,1
1336,3.0,0,0,0,1
1326,2.0,0,0,0,1
6516,3.0,0,0,0,1
1327,0.0,0,0,0,1
3391,2.0,0,0,0,1
1329,3.0,0,0,0,1
1330,3.0,0,0,0,1
1332,3.0,0,0,0,1
1333,4.0,0,0,0,1
1334,3.0,0,0,0,1
1335,3.0,0,0,0,1
1337,3.0,0,0,0,1
1338,3.0,0,0,0,1
1340,4.0,0,0,0,1
1341,3.0,0,0,0,1
1842,3.0,0,0,0,1
10026,1.0,0,0,0,1
1342,1.0,0,0,0,1
3135,3.0,0,0,0,1
4691,2.0,0,0,0,1
1343,4.0,0,0,0,1
1344,3.0,0,0,0,1
1345,3.0,0,0,0,1
1346,4.0,0,0,0,1
1347,0.0,0,0,0,1
1348,3.0,0,0,0,1
2031,3.0,0,0,0,1
3632,0.0,0,0,0,1
1349,3.0,0,0,0,1
1350,3.0,0,0,0,1
1351,0.0,0,0,0,1
1352,3.0,0,0,0,1
1353,0.0,0,0,0,1
1354,4.0,0,0,0,1
1355,3.0,0,0,0,1
1356,0.0,0,0,0,1
7531,3.0,0,0,0,1
9798,0.0,0,0,0,1
1357,3.0,0,0,0,1
4648,3.0,0,0,0,1
10678,1.0,0,0,0,1
1358,0.0,0,0,0,1
1359,3.0,0,0,0,1
1360,3.0,0,0,0,1
10053,3.0,0,0,0,1
1361,4.0,0,0,0,1
1362,3.0,0,0,0,1
1364,3.0,0,0,0,1
1365,3.0,0,0,0,1
1366,3.0,0,0,0,1
1376,3.0,0,0,0,1
1367,1.0,0,0,0,1
1368,3.0,0,0,0,1
6109,3.0,0,0,0,1
1369,4.0,0,0,0,1
1370,3.0,0,0,0,1
7855,3.0,0,0,0,1
1371,0.0,0,0,0,1
1372,3.0,0,0,0,1
6153,3.0,0,0,0,1
1373,4.0,0,0,0,1
1374,3.0,0,0,0,1
1375,0.0,0,0,0,1
4999,2.0,0,0,0,1
1377,4.0,0,0,0,1
3757,0.0,0,0,0,1
5084,0.0,0,0,0,1
11924,2.0,0,0,0,1
12189,2.0,0,0,0,1
1378,2.0,0,0,0,1
1379,2.0,0,0,0,1
1381,3.0,0,0,0,1
1382,3.0,0,0,0,1
4119,2.0,0,0,0,1
4156,0.0,0,0,0,1
1383,4.0,0,0,0,1
1384,0.0,0,0,0,1
1385,0.0,0,0,0,1
1386,3.0,0,0,0,1
1387,2.0,0,0,0,1
1417,3.0,0,0,0,1
1388,4.0,0,0,0,1
1389,3.0,0,0,0,1
1390,1.0,0,0,0,1
1391,3.0,0,0,0,1
8181,3.0,0,0,0,1
