created_at,date,month,user_id_str,user_name,user_full_name,full_text,user_verified,urls,retweet_count,favorite_count,media,political elite,other
2021-04-09T14:14:02+00:00,2021-04-09,2021-04,3007739821,CRIjpn,CRI日本語,"【福島第一原発 汚染水の処分方法は慎重に決定を＝外交部】
外交部は、「日本政府は自国民や周辺諸国および国際社会に対して十分な責任を負いながら、汚染水の処分がもたらす影響を十分に検証し、周辺諸国と十分な協議を行ったうえで慎重に決定してほしい」と勧告しました。
https://t.co/vTXlvYW6yg https://t.co/VCxSyPyLIz",True,https://t.co/vTXlvYW6yg,15,20,1,0,0
2021-04-09T14:21:06+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,"JCCテレビすべて
・「前島密賞」贈呈式
・女性の自殺 10か月連続 前年上回
・「ぴあ」全店舗の運営終了へ 役割を
・ 処理水 海洋放出 政府が13日に
・原発処理水 海洋放出 13日にも決
・日本  生理の貧困 企業の[2]
https://t.co/LJ0cK6pmtd 71",True,https://t.co/LJ0cK6pmtd,0,0,0,0,1
2021-04-09T14:31:07+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,"JCCテレビすべて
・コロナワクチン 「高齢者向け 6月
・「前島密賞」贈呈式
・女性の自殺 10か月連続 前年上回
・「ぴあ」全店舗の運営終了へ 役割を
・ 処理水 海洋放出 政府が13日に
・原発処理水 海洋放出 13日にも決
https://t.co/LJ0cK6pmtd 49",True,https://t.co/LJ0cK6pmtd,0,0,0,0,1
2021-04-09T16:08:02+00:00,2021-04-09,2021-04,624214070,JCC_NEWS,JCC株式会社,"10年前の今日… 2011/04/10 (日) 00:15 NHK総合 福島第一原発事故・高濃度汚染水・２号機から排水へ 福島第一原発では、タービン建屋やトレンチの中の高濃度の放射性物質に汚染され..
https://t.co/vSZcleXKCx",True,https://t.co/vSZcleXKCx,0,0,0,0,1
2021-04-09T16:49:10+00:00,2021-04-09,2021-04,480376267,sputnik_jp,Sputnik 日本,"福島原発の処理水海洋放出　中国、周辺諸国と協議をしたうえで決定するよう日本に求める
https://t.co/HzvYCXBfLe

中国は、福島第一原子力発電所の放射性物質を含んだ処理水の海洋放出について、周辺諸国と協議をしたうえで決定するよう日本政府に求めた。",True,https://t.co/HzvYCXBfLe,29,22,1,0,0
2021-04-09T16:56:46+00:00,2021-04-09,2021-04,154415900,tbs_news,TBS NEWS,福島原発処理水の海洋放出 中国政府がけん制 https://t.co/Hqx5YjPuKh #tbs #tbs_news #japan #news,True,https://t.co/Hqx5YjPuKh,17,14,1,0,0
2021-04-09T21:25:10+00:00,2021-04-09,2021-04,114375549,pkashima,プチ鹿島,"4月10日（土）

朝日『3都府県　まん延防止決定』
読売『まん延防止　GWに注力』
毎日『「まん延防止」12日から』
産経『原発処理水　海洋放出へ』
東京『処理水　海洋放出決定へ』
日経『出生数、世界で急減　コロナ禍』

＃新聞一面メモ",True,,21,113,0,0,1
2021-04-09T21:41:27+00:00,2021-04-09,2021-04,106258698,masaru_kaneko,金子勝,"【菅政権は日本を滅ぼす政策しかしない】13日の閣僚会議で、福島第1原発の処理水を海洋放出するという。政策はことごとく失敗したうえに、何一つ正しいことをしない。とくに人命を軽視する。そういう政府を「独裁」という。打倒しなければいけない。
https://t.co/4fYNlQlo9G",True,https://t.co/4fYNlQlo9G,728,1458,0,0,1
2021-04-09T22:01:00+00:00,2021-04-09,2021-04,152963467,h_ototake,乙武 洋匡,"【note】原発処理水を、私たちはどう扱うべきなのか。

こうした問題を考えるとき、私はつねに「問い方のマジック」に引っかからないように留意しています。

#乙武マガジン 

原発処理水の海洋放出と「問い方のマジック」。｜乙武 洋匡 @h_ototake #note 

https://t.co/SlFLTEI3YJ",True,https://t.co/SlFLTEI3YJ,8,91,0,0,1
2021-04-09T23:13:25+00:00,2021-04-09,2021-04,128808475,fminyu,福島民友新聞社,福島第１原発処理水、海洋放出へ　政府方針、風評対策など強化 - https://t.co/WxnFaSvaCq,True,https://t.co/WxnFaSvaCq,7,4,1,0,0
